slum_density,amount_of_hospitals,station,day_noise,night_noise,homicides_crime,injuries_crime,private_institution,state_institution,n_green_zones,n_green_zones_with_pati,mean_green_area,green_area_pct,schools_per_1000,hospitals_per_1000,crime_per_1000,homicides_crime_per_1000,population_density,cluster
-0.44907758858737434,-0.7107375915552917,0.05233842436739977,0.039949788858269795,0.5946824226322156,0.07626224052333333,-0.9153671682362257,0.4867598003877975,-0.4519226921361496,-0.3827586173483286,0.2963292248234835,-0.040887731032136214,-0.15227347432843008,-0.6642515510040232,-0.5565197314295193,-0.9803841489539812,-0.19741972951265208,1.3347454884946868,2
-0.44907758858737434,-0.7107375915552917,1.3513086455867522,0.43499873722279814,1.4599602944665924,0.2759069180926849,1.6517213010517362,0.3887362780616499,-0.1021617177813172,-0.6045828368859661,-0.26491725173793895,0.3393367360818106,0.10365486395126262,0.16263706586094115,-0.5565197314295193,2.165926995001314,-0.015574982847605404,1.0303207075883112,1
0.3781975877930598,1.3320809859159113,1.3513086455867522,-0.2815586015085879,-0.12963233619439452,1.9728866774321752,1.742767481381339,1.4556614678205788,1.4012494235301283,1.2343417781835615,1.7105030994320538,-0.2043179759709889,-0.09800125557216362,-0.5656356804155126,-0.040469161613666996,-0.03925934533271384,-0.44409305922225456,0.7423530007761652,5
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,1.9598082406333506,0.1785861168354838,-2.1198292127395364,-0.1475406369541866,-0.3760952672419043,0.4019938986935496,-0.8861961286931752,-0.5172875033466244,-0.3607736257569371,-0.79988971328092,0.8878855814184731,-0.5565197314295193,-0.13520276777190035,-0.8115090926734123,0.28622112029247354,2
-0.44907758858737434,0.5781374301198096,-0.7672205372031878,0.7390130905832013,1.7675815604283094,0.07626224052333333,0.13437059537020205,-0.3760952672419043,0.4019938986935496,0.15348662106141264,0.44216968556634684,0.2542383971724643,0.03668506153576381,0.34475165354298426,0.3991941969265325,0.4018063744932468,-0.08157422344834749,-0.6665951958672492,3
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,-0.09282299315299865,-0.07560534972036168,0.07626224052333333,0.3265186714289196,0.164131506042603,0.6715770371250744,0.9674564854203185,1.3306264846293456,0.30750020627909036,0.32278536180449474,0.011247457057175716,-0.5565197314295193,0.23994560150747152,-0.30981921344846397,-0.8826769349403575,3
-0.44907758858737434,-0.7107375915552917,1.9552954026548597,-0.15682021819824704,0.11222246798206063,0.07626224052333333,0.5879322107230889,0.661242541491925,0.02330077440363727,0.5486984028323074,-1.2243744406509096,-0.47048411842470905,0.23519226374854754,1.0464186690949608,-0.5565197314295193,1.4268636718319843,-0.005383679379064607,0.5913887053986652,1
-0.44907758858737434,1.3320809859159113,-0.7672205372031878,1.6281553934368869,-0.4264635934807842,-2.1198292127395364,-1.0292362336409373,-0.7142946664933925,0.02330077440363727,-1.8892555658147154,-0.8261637282993611,0.6719115947314002,-0.81195190199944,0.2536404521882306,1.9080561900260467,-0.894799900470894,-0.8115090926734123,-0.24310452083543063,0
0.9856575908661609,-0.7107375915552917,-0.7672205372031878,-0.011464686337638745,0.5242624105282173,0.8997965354969095,0.6210389298783052,-0.5904327143160408,0.6715770371250744,0.7193045706516289,1.0034161621277686,-0.552934627908671,-0.37759835485981186,0.9243162701591596,-0.5565197314295193,1.2856781586580166,0.22110196830518308,-0.896815751028973,1
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,-0.6535601031045272,-0.7015254011627552,0.07626224052333333,-0.41886798385967744,0.7010972474619345,-0.1929811624358164,-0.24258245910235052,-0.0515412443269217,1.5973694352938577,1.0870545964173053,-0.056460180744783796,-0.5565197314295193,-0.392870320697472,-0.1903708998127122,-0.4398170865876137,3
-0.44907758858737434,0.5781374301198096,1.53357234747842,-0.6779319530265585,-0.7184482218427278,0.07626224052333333,1.5611482097965224,2.0056174102916513,1.3729395188588467,1.735736950705756,2.0082611591615005,1.3391600942129738,1.44052677090437,-0.9104375795175487,-0.36864607146277606,0.2818891312937716,-0.6680189421693286,-0.009507559880998818,5
1.0525162135566093,-0.7107375915552917,-0.7672205372031878,0.09993174762529781,0.3617773882682205,0.07626224052333333,0.4081418572100719,-1.009740218395414,0.27653140650859515,0.9535521520315733,0.2963292248234835,0.6930141017101626,1.150192145233751,-0.7595724786284457,-0.5565197314295193,-0.1268960782070016,-0.20516930202159941,-0.4853016367752266,3
1.405361997368939,-0.7107375915552917,0.8718973859379874,0.07040462631202676,0.5713199275627731,0.4422774827338118,-0.09192775747037198,-0.3760952672419043,0.2090109741743921,-0.7359743260964415,-0.5172875033466244,0.987369947797934,0.1217237599743063,-0.7356766759203044,-0.5565197314295193,0.2806845853390799,-0.1431122922101212,0.0517909357632483,3
-0.44907758858737434,0.5781374301198096,-0.7672205372031878,-0.06921258900338505,0.13565129925411704,0.07626224052333333,-1.552675197062042,-1.1909599477566364,-2.220761136285093,-1.3958636988206246,-0.5172875033466244,-1.2177587614286032,-1.3003881794972545,-1.710205270326529,1.815186792483917,-1.1273882422369634,0.9999025023745473,-0.27012194823509084,0
-0.44907758858737434,2.6209560075910123,1.1357364410842716,-0.7116877480959652,-0.7610684337655382,0.07626224052333333,0.3575032253874177,-0.3760952672419043,0.8320278968401182,-0.15855668031913978,0.2963292248234835,1.0150385699527915,0.6958687701690591,1.565177923457519,4.353302766927814,0.45275105260655735,-0.02619710703788428,-0.5320081123194736,5
-0.44907758858737434,0.5781374301198096,-0.7672205372031878,-0.4139301203082453,-0.4524453650279171,0.07626224052333333,-0.6120711353184376,-1.1909599477566364,-0.14678835861758804,-0.8861961286931752,-0.8261637282993611,0.7332769275460929,0.20123744170783658,1.4366255246107869,1.5537013294950315,-0.06996995278587341,0.8001906936753025,-0.8618744410842882,0
0.9638048340682099,-0.7107375915552917,-0.7672205372031878,-2.474441704351375,-3.057854745932121,1.1743079671547683,-1.425777836406235,-1.405297394830773,-2.7544991174926787,1.2763378512063424,-0.5172875033466244,1.8990735406860508,2.8104174641675046,-0.1635882740794136,-0.5565197314295193,1.4584010051132648,5.7468864771715635,-2.0429903966483787,4
-0.44907758858737434,1.8670124517949107,1.6914563475085749,0.12874187981375365,0.7277282474980042,0.07626224052333333,1.09089594357976,1.8092284222880295,0.5702686140173746,0.8960165577334693,1.1766675013269727,0.4094461709163069,0.5110917128472009,-0.9352411265133247,0.24610894090054916,-0.3265494558085275,-0.6058865018053816,1.6514157114982664,5
2.700071112937699,-0.7107375915552917,1.1357364410842716,0.5961909119941585,1.9461154628600787,1.5403232093652466,1.0559616525804958,0.2817897433825616,0.6957311062023296,1.5860261054438727,0.2963292248234835,-0.7326281266448368,0.21407408711173295,0.09354307071120645,-0.5565197314295193,0.47045624314308404,0.00812894131721851,0.02189635971143463,1
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,0.07992376778116618,0.4532086694630589,0.07626224052333333,0.01251607866715383,-0.19487553788068226,0.30903576984634057,1.346015864631745,1.6539971260880029,1.0250464157574413,1.7497653632953305,-0.12584314556118428,-0.5565197314295193,-0.2684690917512435,-0.17014395043452993,-0.8245153659330541,3
-0.44907758858737434,0.5781374301198096,1.3513086455867522,0.014397567904726814,0.45084653676085074,0.07626224052333333,0.22241333861001392,0.33647873114883164,0.46050841336134857,-0.6682242504465891,-0.26491725173793895,-0.9236999107747387,-0.9776744568085499,0.6916662796256244,0.31202526616527987,0.012170683460504924,-0.14815025649324748,1.4638591970385197,2
-0.44907758858737434,-0.7107375915552917,2.067987647791653,-0.4026463958583566,-0.32657247600072886,0.07626224052333333,0.6069553747767759,1.1513434116635632,0.17390596495080993,0.8811260694354486,-0.26491725173793895,-0.7922653112033353,0.15352480195617027,3.3590074159396823,-0.5565197314295193,3.6641781603563848,0.28277610694399385,-0.2443779810879179,1
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,0.05794755795405575,0.5807318886852102,0.07626224052333333,-0.062343187253565385,-1.009740218395414,0.17390596495080993,0.15348662106141264,-0.8261637282993611,-0.3376280286961019,0.549535397224509,2.223435022436696,-0.5565197314295193,2.043392063836987,0.7435558543606948,0.3494306513238772,1
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,1.9332020802508119,0.13784935053721098,-2.1198292127395364,-0.7547296715078006,-0.2819969613622779,-0.2905339201398496,-0.43397666906664467,-1.2243744406509096,-0.5850524387195453,-0.6947212968636075,-0.12319231110584719,-0.5565197314295193,-0.8224140751821286,-0.8115090926734123,0.04045241598478049,2
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,2.4258123020024733,1.162618877411583,0.07626224052333333,-1.4771226664464658,-1.6676252290198799,-1.5483308044864006,-0.7359743260964415,0.2963292248234835,0.37062987077829257,0.37217566743756264,-0.6869074806234313,-0.5565197314295193,-0.13425181698334085,1.4640344655369217,-0.7079029074616644,3
-0.44907758858737434,-0.7107375915552917,0.05233842436739977,0.1148844240096126,0.5762189844368064,0.07626224052333333,0.1747431104790353,0.9154346945360711,0.2090109741743921,-0.6045828368859661,-0.26491725173793895,-1.1916379380160014,-1.336161675119452,-0.6543168705406865,-0.5565197314295193,-0.1123924919109939,-0.416434092623794,1.2907476742083481,2
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,-0.22224993096602338,0.09532508619849345,0.07626224052333333,-0.8038862031984544,0.2817897433825616,-0.1021617177813172,-0.2872599175516332,0.5740984299290871,-1.1937297976167809,-1.191553117531552,-0.6290784764349724,-0.5565197314295193,-1.2261740063089634,-0.22739199408681623,0.2966572605470119,2
-0.44907758858737434,0.5781374301198096,-0.7672205372031878,0.2313797145128125,1.0497653317009425,0.07626224052333333,0.11831864002699599,0.5772352952845828,0.6715770371250744,0.8660213221666409,0.2963292248234835,0.05154183630080277,0.10149207990181136,0.24804626656535728,0.07991408640998938,-0.5702762099939819,-0.3254271995339203,-0.6199312318391571,3
-0.44907758858737434,0.5781374301198096,-0.7672205372031878,-0.46822363425620567,-0.36720968544224164,0.07626224052333333,-0.7456145354409924,-0.19487553788068226,-0.3958989252900966,-1.272219564506183,-1.2243744406509096,-0.4989469915024919,-1.07597552389517,-0.1742272572739552,0.6548654534567053,-0.929546145827206,0.11369693423057778,0.26478228197505727,0
3.372639594438419,-0.7107375915552917,-0.7672205372031878,-0.21551670277157262,-0.015988461197501413,1.2587730230494936,1.9743531601194297,-0.037895867990416075,1.7552048565514233,2.102157384803574,2.2152436026494247,0.6505568628665748,1.5217854474884456,-0.039087160514092785,-0.5565197314295193,-0.036090030008392955,-0.4173142034186028,-0.11859200888042,1
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,2.108627559637561,0.5276359560492129,0.07626224052333333,-0.8496517501336582,-0.8527605485051482,-0.6358996989889031,0.02608662648385674,0.2963292248234835,-0.7468937820423373,-0.5572678010322338,-0.9072981408671962,-0.5565197314295193,-0.691298774234626,0.1756911707221985,-0.26417110425943147,2
-0.44907758858737434,-0.7107375915552917,0.5317496840161647,-0.05534739929324337,0.19449110759507712,0.07626224052333333,-1.1435915301902853,-1.1909599477566364,-1.4228683123014463,-0.7359743260964415,-0.8261637282993611,-0.7879516108357096,-0.8719429634439874,-1.280314259947491,-0.5565197314295193,-1.024158953769314,0.653798624584113,-0.4105463471179341,2
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,0.028234158799028897,0.3358785538481877,0.6252851038390508,-0.9153671682362257,-0.11376743305279749,-0.7034201313231061,-0.8084004086925672,0.13329346061360947,1.387504594378121,0.6073666397119988,-0.88420920045481,-0.5565197314295193,-1.0932924654178358,0.19955452203117685,-0.36685721988821923,3
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,2.8121505821397554,2.169106652089705,-2.1198292127395364,-1.3360586745401153,-1.405297394830773,-1.5483308044864006,-1.5360398570666025,-0.8261637282993611,1.4856955391664828,0.8401248426722686,-0.3762392316706562,-0.5565197314295193,-0.30893672787821963,-0.8115090926734123,-0.6713769714368352,3
1.2299195929857731,-0.7107375915552917,-0.7672205372031878,-1.3729839932557173,-1.8573727190088714,0.07626224052333333,-1.198827489190332,-0.8527605485051482,-1.2029650256373476,-0.04392343243655637,-0.8261637282993611,0.6813223835924862,0.3305461678625569,0.6698466067304115,-0.5565197314295193,0.1310697570266367,1.4231222090145166,-1.7289090048929991,3
-0.44907758858737434,-0.7107375915552917,-0.7672205372031878,-0.3177948407857963,-0.09465992073624739,-2.1198292127395364,-1.0991777709208919,-1.1909599477566364,-0.7745920495800096,-1.5360398570666025,-1.785620917212332,-3.16681507882434,-1.7146994931108581,-1.3861694742033182,-0.5565197314295193,-0.9305016359719499,-0.8115090926734123,0.1743894914675799,2
3.6390972039413017,0.5781374301198096,-0.7672205372031878,-2.023142386855894,-2.60507160479612,0.8082927249442897,0.889507088203543,-0.47838594936590034,0.9357318799011348,1.6950959337943539,1.4016268744793172,1.486538990573742,2.174510822303352,1.278566729767286,0.3456827224034789,0.9648766921450409,0.10404299480485038,-1.405188432544252,4
-0.44907758858737434,-0.7107375915552917,0.5317496840161647,-0.09470673692562398,0.05631716087241148,0.07626224052333333,0.11137693502027084,1.0683253125348329,0.46050841336134857,0.6468784880555042,0.13329346061360947,-1.0100377824836757,-0.8534213906997936,-0.49921955235902427,-0.5565197314295193,-1.1456886390430008,-0.4576491221139787,0.3814217490807377,2
